review_id,user_id,restaurant_id,review_text,rating,timestamp
729,729,74,"Jauh-jauh dari blok M untuk cobain richeese satu ekor, sempat pilih yg terdekat di Matraman tapi ternyata kosong. Akhirnya mampir ke sini, langsung ada dan cepet banget, ini nilai plus banget karena Richeese di daerah koja bisa sampai satu …",3.0,10/08/24 20.11
730,730,74,"tempatnya nyaman, bersih, dinginn. ayamnyaa juga enakk pelayanannyaa ramah dan baikk, bakal balik kesini lagii 😍✨ …",4.0,11/11/24 17.04
731,731,74,"Makan dine in, ga ada masalah enak enak aja ga ada masalah. Ayam enak ga ada complain sih, parkiran luas, posisi ada dipinggir jalan jadi mudah di temukan. Ac nya dingin banget wkwkwk jadi mengigil pas makan apalagi pas ujan, udh itu aja Terima kasih",4.0,16/01/25 23.43
732,732,74,"LELET STORE SEPI KAYA GINI NUNGGU NYA AMPE 1 JAM ,KALO KERJA YANG BENER !! ANTRIAN ONLINE LO LONGKAP SAMA OFFLINE , MASIH BANYAK YANG MAU KERJA,KALO GAK NIAT MENDING TIDUR DIRUMAH BOS",5.0,28/02/25 06.06
733,733,74,"Selalu suka combo fire 1, tapi cuman kuat level 1 karena pedes banget. Tempatnya juga luas parkiran mobil cukup lebih dari 3",4.0,21/06/25 10.24
734,734,74,"P3layanan nya bagus, ramah. Langganan di sini. Special kalo yg layanin mba lutfiy, full senyum. Makasi yaa",4.0,22/06/25 00.11
735,735,74,Tidak begitu ramai jadi antrinya sebentar Suasana lumayan untuk nongkrong Parkiran cukup luas hanya kurang terang saja Tapi sayang wastafel sama kamar mandinya kurang bersih,5.0,07/05/25 04.41
736,736,74,"kenapa harus nunggu ojol baru dateng, baru di input itu orderan??? lu pikir yg beli di online ga pake duit??? KNP???? itu yg bikin lama driver.. ga ada otak, nyusahin orang.. ga bakalan berkah.. itu alasan apa nunggu driver dlu baru di …",3.0,10/04/25 09.33
737,737,74,"ORDER MALAM2 VIA GRABFOOD SUDAH 2 KALI MENGECEWAKAN, TERMASUK ORDERAN SEMALAM! SAYA PESAN DENGAN NOMINAL YANG GAK SEDIKIT, YANG ARTINYA SAYA PESAN JUGA KARNA UNTUK MAKAN ORANG BANYAK, TAPI INI SUDAH KE 2 KALINYA SAYA PESAN MENU 5 AYAM …",4.0,11/12/24 06.17
738,738,75,Tgl 10 juli 2025 jam 21.00 untuk kasir loket penukaran voucher tiktok selalu bilang habis untuk menu sphagety tolong kalau niat kasih promo yg jelas saya sudah berkali kali datang antri panjang gabisa di tukar untuk menu sphagety nya tolong di perbaiki kembali pelayanan nya terimakasih.,3.0,02/12/24 02.58
739,739,75,"Belum pernah coba masuk, tapi ini kelihatannya KFC terbesar yg pernah saya jumpai. Gedung 2 lantai ini juga punya parkiran area yg bisa dibilang sangat sangat …",4.0,20/06/25 20.18
740,740,75,"Minggu, 6 Juli 2025, jam 10.30 wib ke kfc ciracas gelael excited mau tukerin voucher tiktok tapi sayangnya di sambut sama pelayanan mbak2 jutek, herannn, padahal saya pake voucher tiktok juga bayar atuhhh, bukan free, lagian mba nya juga …",4.0,18/12/24 10.08
741,741,75,"Minggu, 13 Juli 2025, jam 5 sore ke kfc ciracas mau tukerin voucher tiktok tapi sayangnya di sambut sama pelayanan mas2 jutek bgt kayak keberatan bgt melayani pelanggan yg menggunakan voucher, herannn, padahal saya pake voucher tiktok juga …",5.0,23/05/25 18.00
742,742,75,Makanan bersih sehat. Layanan prima suasana rumahan penuh kekeluargaan🫰 …,4.0,03/12/24 21.50
743,743,75,"Gabisa scan qr di hp lain, padahal biasanya di resto lain bisa Padahal jelas2 di vcrnyapun bilang “screenshoot” kalo ss di hp sendiri atau hp lain lan sama aja hmmmm😪 …",3.0,17/04/25 14.17
744,744,75,"dua kali kesini yang pertama pesen paket komplit1 yang di input komplit 2 belum selesai nnya soal menu udah di potong omgnnya, pelayanannya juga jutek banget",5.0,23/08/24 10.43
745,745,75,Tempat nya nyaman.. ada tempat bermain anak di dalam resto,5.0,19/12/24 20.19
746,746,75,"Pelayanan kasirnya sangat buruk terutama atas nama Melda, sekedar menanyakan baby chair tp jawaban nya tidak helpfully di bilang suruh cari sendiri & hanya ada 2 mentang2 self service..",3.0,14/12/24 13.57
747,747,75,Tempatnya enak Adem ada AC nya gede 2 bget Ada pukis nya juga enak apalagi yg rasa original bikin nagih …,5.0,13/05/25 18.00
748,748,76,"Baru kali ini makan Ayam KFC potongannya sekecil ini tidak seperti biasanya, lebih besar ayam yg dijual dipinggir jalan. Tidak worth it dengan harganya. Tolong kalau ukuran tidak standar jangan disajikan ke tamu. Ayamnya jg kurang fresh.",5.0,05/02/25 23.29
749,749,76,Meskipun restoran berada di dalam bandara tapi harganya masih terjangkau dibamding restoran yang lain. Cocok banget buat dine-in selagi nungguin boarding. Bersih dan cukup luas.,3.0,17/12/24 10.57
750,750,76,"Kfc di Halim ini Buat nunggu grab atau jemputan drop point nya ya dekat dekat KFC ini, cm di dalam gak begitu dingin AC nya. Ayam krispy tetap paling enak di bandingkan original. …",5.0,07/12/24 04.21
751,751,76,"Pilihan terbaik saat lapar, harga terjangkau makanan sudah pasti cocok di lidah kita org indonesia. Lokasi diujung dekat halte damri dan depanya langsung pangkalan taxi puskopau. …",5.0,06/09/24 12.00
752,752,76,Lokasi restorannya strategis banget.,4.0,25/12/24 12.00
753,753,76,Seperti kfc pada umunya. Tapi entah kenapa ngerasa yg disini kurang tasty. Cuman kerasa asin aja. Ga keluar aroma rempah rempahnya. Buat tempar lumayan luas jd kalau nunggu penerbangan sama kedatangan luamayan juga disini. Kalau tidak cukup ada tempat lagi dibelakang,5.0,28/02/25 05.10
754,754,76,tempat makan paling sering saya kunjungi klo nunggu pesawat di halim.... selain ruangnya luas pelayananya juga baguss. dari kedatangan tinggal kekiri dipojokan dekat tempat antri taxi atau grab pick up,5.0,09/06/25 04.55
755,755,76,"Tempatnya nyaman , ayamnya gurih dan enak.",4.0,29/12/24 00.21
756,756,76,Pilihan utama saat lapar dengan harga yg terjangkau drpd lainnya wkwkkwk,3.0,16/05/25 17.54
757,757,76,Enak si tp knp hbs mkn ini aku jerawatan parah ya,5.0,21/02/25 16.48
758,758,77,"Sorry saya review di sini padahal ordernya di Shopee. Saya order large beef kebab sama small chicken kebab, tapi yang dateng malah beef semua. 👎 Bacain review lain ternyata ada yang ngalamin hal yang serupa juga, berarti ini toko gak …",5.0,30/01/25 17.42
759,759,77,The service is too long. Asli lamaaaa banget. pesen 1 ramen aja take away lama. …,4.0,08/07/25 17.11
760,760,77,"Rekomendasi kebab yang buka 24 jam di Pisangan Baru, Jakarta Timur. Disini menyediakan 2 jenis kebab, yaitu beef dan juga chicken. …",3.0,16/05/25 01.43
761,761,77,"saya sering banget pesen disini, baru kali ini kecewa karna pesen chicken meat yg dibikin malah beef. hufttttt bukannya ga bersyukur tp saya kebetulan kurang suka daging🙏🙏bingung mau complain kemana karna ga ada gmail atau kontaknya, terima kasih semoga ga terulang lgi ya. …",5.0,07/02/25 12.22
762,762,77,"Buka 24 jam penyelamat lapar malam atau pagi hari yg mau sarapan cepat. Dibuat dari bahan2 premium terasa saat dimakan dagingnya terasa fresh. Packaging juga premium, sehingga saus tidak mengotori pakaian",4.0,06/10/24 02.45
763,763,77,"Jangan pesen order disini dah, lama. Cari tempat lain aja. G heran review lainnya jg begitu.",3.0,13/06/25 19.10
764,764,77,"Selalu beli via online, fast banget belum ada set.jam order udh sampai. Kebab premiumnya enak, beefnya ga pelit, kebabnya ga bikin eneq, sosisnya enak, …",4.0,12/03/25 21.31
765,765,77,"baru sekali beli di pisangan ini, biasanya beli yg di tebet tapi pesenan punya aku ga sesuai, ini beli 2 varian mozzarella, tpi 2 2 nya ga ada mozza samsek, entah pesanan ketuker atau emng ga dipakein, tapi kecewa bngtt 😔 …",3.0,31/03/25 18.48
766,766,77,"Kebab yang udah jadi langganan beli online maupun on the spot. Pelayanan cukup ramah dan ga pernah ngantri krn seringnya beli pagi buat sarapan jadi masih sepi krn ini kebab buka 24 jam...harga mulai 19rban. Udah nyobain cream cheese, spicy …",3.0,30/09/24 11.41
767,767,77,"selalu pesen dr apk oren, gapernah sama pesenannya. awal2 selalu kasi bintang 3, krn oh ydh dikasi sayur apa salah ngasi tanda pedes/gapedes nya. tp kli ini beneran bkin bt dah beneran yg salah 2 2 nya beneran kebalik kecewa bgt",4.0,05/04/25 00.04
768,768,78,"Tempatnya luas dan besar. Playground tinggi 4 lantai dan besar. Makanan standard kfc di semua outlet. Tp pergi ke bagian coffee, wastafel berantakan, dan makanan pukis/donut di taruh di ruang terbuka, tanpa penutup. Toilet tempat anak saya …",5.0,10/12/24 05.56
769,769,78,"Area makan yg ada arena bermainnya anak2 acNya panaaasss bgt, komplain berkali2 sm kasir tp tdk adaa tindakan. Pikir dong disini kan banyak aktifitas baik anak maupun orangtua yg sembari jagain anak bermain harusnyaaa disini sama rata dengan area depan yg dingin. Suhuu AC kok smpe 27 derajat, gilaaa siihhhh",5.0,26/12/24 19.37
770,770,78,Pelayanan ga baik mentang mentang beli pake vocher tiktok kasirnya judes bgt parah iya tau gua dia cape tapi ngelayaninya ga gt jga kali payah ga lagi lagi beli di sni,4.0,13/07/25 17.22
771,771,78,"Pelayanan online lemah, mentang2 ojol , dicuekin wkwkwk, sombong bngt karyawannya. Baru ge karyawan duhh",4.0,11/01/25 04.40
772,772,78,"Datang ke acara ultah temen disini. Walaupun kita bukan anak kecil lagi, tapi ga kalah serunya",5.0,14/10/24 01.06
773,773,78,"nyaman banget tempatnya, cuman emang kurang suka si sama paket ayam dan burgernya. tapi lumayan lah buat nongki dikit. malam minggu suka ada live music gituu",3.0,27/09/24 00.35
774,774,78,Mas yg menyiapkan makanan next berbahasanya yg lebih baik lagi ... masa smp keluar kata2 tangan kita cuma 2 sedang situasi ga ramai dan saya minta tolong dengan alasan baik2 bukan minta segera semua selesai ... lagian juga bukan anda yg …,4.0,20/09/24 16.01
775,775,78,"tolong marahin orng yang jualan pake gerobak udah malu maluin ,ada turis yg di rasis in sm dia pake kata ""sumber air su dekat""",5.0,17/03/25 23.21
776,776,78,"Month of visit: Sept 2022 Kesini pas malam minggu dan rame paraah sih, apalagi playground anaknya (maaf …",3.0,20/12/24 14.01
777,777,78,"Beli ayam goreng nasi disini, lokasi dekat rumah. Parkir ada.",4.0,29/11/24 12.25
778,778,79,"Ke sini makan dengan keluarga, pelayanannya cepat, makanan keluar berbarengan namun masih hangatt, Sub nya enak, porsinya pas. Yg 6 inch di potong 2 juga jadi lebih mudah untuk makannya. …",4.0,27/05/25 03.24
779,779,79,Great quality of food dan ada menu nasinya juga. Parkirnya luas dan tempatnya bersih.,4.0,08/08/24 13.27
780,780,79,"Kondisi sepi, dari sekian banyak meja, cuma ada 1 yg terisi. Pegawai nya saya lihat juga cuma 2. Saya pesan sandwich cheesy steak dengan roti brioche ukuran 6 extra cheese (Rp85k), roasted sesame wrap (Rp50k), thai green curry (Rp45k). …",4.0,25/10/24 17.12
781,781,79,"Saya baru saja mengunjungi Subshack Pemuda dan pengalaman makan saya sangat memuaskan! Dari saat saya masuk, pelayanan yang ramah langsung menyambut saya. Restoran ini bersih dan nyaman dengan suasana yang hangat. …",3.0,29/01/25 02.26
782,782,79,"Setelah jadi Subshack, udah ga ada menu sandwich+americano yang enak itu 😭 menu breakfast sekarang nasi dan pasta spaghetti... Enak juga sih, cuma untuk pagi agak berat ya …",4.0,02/07/25 19.14
783,783,79,"Sudah beberapa kali kesini dan sudah ada menu menu baru. Kali ini nyoba Creamy Truffle Pasta dan Thai Green Curry. Rasanya enak, porsi lumayan, harga terjangkau. Service disini juga OK. Pelayan nya cukup sigap dan helpful 👍👍👍👍 …",4.0,17/09/24 16.11
784,784,79,"Beli yg Traditional, banyak olivesnya!!👍 rasanya so so lah. Sama Thai Green Curry, rasanya nanggung sih, porsinya gede! Buat ibu2 kyknya kebanyakan. Kursi mejanya banyak, ac nya dingin, luas dan enaknya SEPI👍 gak bising sama musik atau org ngomong, pdhl kesini hari Minggu …",4.0,18/11/24 02.19
785,785,79,"Baru pertama kalinya nongkrong disini. Tahu nama Quiznos dari film 21 Jump Street, tapi baru tahu ada outletnya di Rawamangun. …",5.0,25/06/25 10.37
786,786,79,"Pelayannya informatif dalam edukasi menu. Pesan zesty steak dan steak cabe ijo, kami makan dengan puas. Eksekusi daging steaknya empuk untuk dimakan ibu saya yang lansia. …",3.0,18/12/24 11.16
787,787,79,"Makanannya enak, lopenya juga enak, tampaknya enak buat nongkrong sambil kerja kl lagi sepi tempat nya, udh langganan di cabang rawamangun",3.0,11/06/25 16.28
788,788,80,Cashier gak ada confirm kalo ayamnya sedang dimasak(tidak ready). Hanya menerima pesanan. Menyiapkan 1 pesana customer aja lebih dari 15 menit. Lelet.,4.0,25/11/24 12.25
789,789,80,"dari dulu sikap terhadap driver selalu ketus, padahal driver juga antar pesanan pelanggan mereka giliran ada yg take way sikapnya berubah sangat ramah, pelayanan sigap coba klo driver ug ambil pesanan disana ketus,judes lelet pantes sepi.",4.0,03/06/25 21.20
790,790,80,"MBA BILQIS TIDAK ADA ATITTUDE NYA MENANGANI CUSTOMER, JIKA MEMANG TIDAK BS PAKAI VOUCHER JAWAB/RESPON DENGAN NADA YANG BAIK DAN SOPAN. BUTUH TRAINING HANDLING COMPLAIN YANG BAIK DAN BENAR",4.0,29/01/25 17.25
791,791,80,Dari 2018 sampai skrg ga ada perubahan resto sepi tetep aja lama manejemen nya ke manah ini resto lelet seperti ini di diamkan aja,5.0,19/11/24 14.04
792,792,80,"Best service KFC rawamangun square, cabang lainnya MALESSS BANGET JUTEK SEMUA & TULALIT !!",3.0,13/01/25 07.16
793,793,80,mba kasirnya ramah jdnya enak milih menunya terus masnya nyapu mulu jd bersih areanya dan ada ulang tahun juga disini,5.0,02/10/24 13.52
794,794,80,"Kfc Rawamangun Square ini ada di lt dasar..terlihat langsung dari jalan..tempatnya enak..nyaman dan tidak terlalu ramai..mau beli paket goceng, tapi di kfc rawamangun square ini tidak bisa take home pay..kecewa sih..karena memang penginnya dimakan dirumah bukan makan di kfc nya...😏😏 …",5.0,04/03/25 01.43
795,795,80,"Hari ini mencoba chicken ball nya... gurih, crunchy....",5.0,28/04/25 11.29
796,796,80,Layanannya baik dan protokol kesehatan dijalani. Kemasannya pun bersih dan sekarang plastik diganti kertas untuk membungkus belanjaannya. Cuma porsinya makin sedikit ya KFC 🤭😆 …,3.0,27/07/24 23.19
797,797,80,"Tempat bersih, luas, parkir juga gampang. Sayangnya pencahayaan mungkin bisa ditingkatkan supaya ga terlalu gelap, dan AC nya pun kurang dingin.",5.0,13/09/24 06.19
798,798,81,"Datang sekitar jam 10 malam, 1 jam menuju restoran tutup dan pegawai mulai beres-beres. …",4.0,05/11/24 10.03
799,799,81,Pelayanan nya judesss polll karna aku bawa bocil terus makanan nya ga habis karna pesen lumayan banyak untuk aku sama suami doang akhirnya aku minta di take away aja sisa nya yg masih utuh dan di suruh bungkus sendiri cuma di kasih box 1 doang keju nya di biarin tumpah2 di satuin sama box nya ya ampun 😭😭😭 …,5.0,09/01/25 23.18
800,800,81,"Satu kata. Pertahanin. Itu mbaknya yang pakai rompi hijab an managernya keknya baek banget, ramah dan humble kalau bisa di angkat jadi kartab hehe. Pelayanannya uda bagus kualitas makanan dan sayangnya gw lupa kaga lihat name tagnya.",3.0,07/02/25 00.40
801,801,81,"Sorry banget, baru kali ini dapet pelayanan jelek banget dari Richeese. Saya beli 2 paket yang level 0 dan 3. Dan yang ngambil makanan pacar saya. Saya …",5.0,03/11/24 08.42
802,802,81,Richeese Factory Kalimalang Tampilan secara umum sama dengan Richeese Factory pada umumnya. …,5.0,05/08/24 01.15
803,803,81,"tempatnya enak, ramah juga pokoknya woth it banget deh, jangan lupa dateng kesini yaw!!!",3.0,11/05/25 14.59
804,804,81,"Tanggal 11 maret 2025 sore, yang tugas pria..tolol banget, dah gua bilang jangan lupa saus kejunya...nggak dikasih juga...gua dah tanya...lengkap? Sudah tinggal bawa aja jawabnya..padahal bisa kayak mcd...bisa check bareng lagi .. ...order gua nomer 90 ...cabang richeese pelayanan terburuk...",5.0,10/03/25 19.29
805,805,81,"pelayanan oke bgt, mba nya ramah.. dan yang pling oke fire chicken-nya enak puoool",4.0,20/11/24 09.55
806,806,81,"Favorite banget kalau udh soal makanan yang satu ini, kyk nya banyak yang setuju juga sih sm aku kalau recheese itu saos berbeque dan keju nya gaakan ada yang bisa nyamain apalagi ngalahin, karna beneran seenak itu woi! Wkwk …",5.0,05/08/24 06.10
807,807,81,"Restoranya bersih, pelayanan yang ok prodaknya juga enak2 thebest lah pokonya",5.0,16/04/25 00.13
808,808,82,"Harga asinan sayur 22.000, asinan buah 20.000. Pembayaran hanya bisa tunai dan transfer (tidak bisa qris). Pelayanan cepat, walaupun antri, rata rata butuh waktu 10 menitan.",3.0,2025-03-08 01:13:07
809,809,82,"Bumbu racikan asinannya pas... Tidak eneg, seger banget harga sekarang asinan sayur Rp 22rb dan asinan uah Rp 20rb, worth it, sayangnya tidak bisa kirim jauh... dan harus sabar ngantri...",4.0,2024-12-17 12:52:02
810,810,82,"Rasanya enak, udah viral kemana2 dari dulu. Oiya kata orang yg ngelayanin jutek atau marah2, tapi pas saya dateng pada …",3.0,2025-04-08 21:25:50
811,811,82,"Merasa gagal jadi warga Far East alias Jaktim karena baru kali ini ke sini. Lokasinya dalem perumahan, tepatnya bagian belakang yang menghadap taman/lapangan. …",3.0,2024-10-18 16:21:06
812,812,82,Untuk rasa sayurnya segar tp sayangnya untuk makan di tempat lumayan lama pelayanannya. Untuk referensi yg lain klw makan di tempat langsung pesan di pintu dalam jngn ikut antri.,3.0,2025-01-09 05:08:57
813,813,82,"Harga bersahabat, nyaman dikantong. Seseuai dengan kualitas asinan sayur segar. Makan ditempat bisa, dibawa pulang juga bisa. Tempat parkir luas. Sedikit antrian.",5.0,2024-12-13 00:22:45
814,814,82,Tidak recommend dg jam operasional bukanya. Disini buka jam 10.30 tp kenyataannya sy sudah antri smpai jam 11.24 blum dibuka. Untuk rasa emang tidak diragukan tp utk pelayanan perlu ditingkatkan. Ketika ditanya kapan buka. penjual hanya …,4.0,2024-10-03 16:17:55
815,815,82,katanya ga terima pesenan dan di google buka jam 10.30 ternyata sampe lokasi ada banyak pesenan dan baru buka jam 13.00 😅 mantep bener saya dtg dr jam 9 . mengecewakan ya. klo gada pesenan harusnya janhan terima sama sekali. kasian yg beli 5 biji nunggu berjam jam. atau minimal bikin 2 antrian utk yg di atas 10 dengan yg beli sedikit. …,4.0,2024-07-21 12:28:52
816,816,82,"Kesini jam 13.30 siang, kondisi sepi jadi gk antri banget, soal rasa gk berubah, dan selalu langganan sejak 2009",3.0,2024-08-27 17:40:14
817,817,82,"Salah satu asinan di jakarta timur. Enak kok , harga 20rb. Ada asinan sayur dan buah",4.0,2025-06-27 06:43:51
818,818,83,"Akhirnya coba juga bukan warung padangnya praz teguh. Disini beda dengan padang lainnya, pesan di kasir sudah paket. Dan murah meriah. Pesan yang nasi ayam kecap gak sampai 20 rb. Bisa juga pesan ala carte. Rasa sudah oke, cocok di lidah. Pelayanan oke.. kebersihan aja yang harus di tingkatkan. 👍🏾 …",4.0,2025-02-10 02:58:06
819,819,83,"Pelayanan sangat ramah, makanannya enak, harga ramah di kantong, next bakalan kesini lagi",3.0,2025-03-24 10:15:28
820,820,83,Saya makan di sini sekitar pukul 12-1 siang. Suasana sudah antre panjang tapi pelayanan cepat. …,5.0,2025-04-16 19:34:35
821,821,83,"Wajib dicoba si , pantes rame harganya terjangkau tapi rasanya boleh dicoba enak, cocok si buat yg lagi laper makan paket hemat pun dah kenyang",5.0,2024-10-18 01:49:26
822,822,83,"pengalaman pertama kesini, makanannya enak buangeeedddd tapi untuk masukan sepertinya harus dipikirkan tempat parkirnya lagi deh.. …",4.0,2025-01-16 09:29:32
823,823,83,"akhirnya buka juga di deket kantor. ga penasaran lagi dengan rasa makanan ibunya praz teguh yg katanya enak. lokasinya pinggir jalan raya, parkiran cukup besar. …",3.0,2024-08-05 12:23:06
824,824,83,"Makanan rasanya enak bangeet dan harganya super terjangkau, pelayanan cepat dan ramah, tempatnya bersih dan nyaman. Pesen yang paket hemat aja udah berasa kenyanggg...🫶 …",4.0,2025-02-14 11:44:09
825,825,83,"pelayanan cepat, makanan enak, lingkungan nyaman, pelayan gercep, yg paling penting perokok alhamdulillah agak di luar jadi child/baby friendly. Semoga bisa dipertahankan 👍🏻 …",4.0,2024-09-04 17:08:33
826,826,83,"Pelayanan nya cepat, harganya worth banget pesen nasi paket 2, tambah nasi dan tambah perkedel jagung cuma 100 an menurut saya worth bgt. Trus bersih pol banget",4.0,2025-01-02 17:45:05
827,827,83,"Rasa makanan enak, ayamnya gurih, jus timun nanas nya juga enak. Tempat luas ada 2 lantai dan bersih …",4.0,2025-05-18 23:52:14
828,828,84,Resto yang usia nya termasuk udah lama di jakarta..masakan nya udah pasti dijamin enak..tempat nya nyaman..ada smoking sama non smoking..parkiran ga begitu banya untuk mobil..pelayanan nya oke..cuma maskot ibu bandung nya udah ga disini ya 😄 …,4.0,2025-04-04 07:48:29
829,829,84,"Makan ke sini saat makan siang weekend Tempat parkir ada dua, yaitu depan toko dan sebelah bengkel motor hanya muat total 4 kendaraan, misal penuh ada tukang parkir yang bisa mengarahkan mau parkir …",4.0,2024-11-25 20:24:04
830,830,84,"Kalau pingin makanan khas Sunda, resto ibu Bandung di Cipinang jadi tujuan utama kami. Areanya lumayan luas, jadi bisa muat banyak orang, hanya untuk parkir lahannya sangat terbatas. Pesmol yang kuahnya asem segar dan pepes ikan masnya …",3.0,2024-08-19 03:21:58
831,831,84,"Makanan enak walaupun agak manis, yg ga enak cuma harganya 🤣 Tahu 5k, tempe 5k buset dahh …",4.0,2025-01-08 14:12:56
832,832,84,Bagi pecinta makanan sunda tapi males nunggu lama disini tempatnya!!!! Tempatnya cukup luas dan banyak tersedia meja makan yang dapat menampung mungkin …,5.0,2025-01-06 01:11:57
833,833,84,Tidak ada daftar menu dan harga langsung disuruh lihat langsung tapi ketutupan Ayam kecil banget & asin padahal pesan dada …,5.0,2024-08-05 14:10:00
834,834,84,"Resto masakan sunda yang enak banget untuk di sekitar cipinang, bersih, luas, ber AC, harga bersahabat. Makanannya enak enak semua, terutama sambalnya, luar biasa mantaaaab. …",5.0,2024-11-30 15:00:16
835,835,84,"Makanannya enak2 dan sayangnya bayar tunai, mohon kepada owner unt di sediakan Quris, transfer. Nah kalau pas bawa uang, kalau gk masa habis makan kita cari ATM. Mohon ya !!!!. Thanks salam",5.0,2024-11-23 23:04:46
836,836,84,Bersih tempat untuk makan nya dan ramah2 pelayanan nya di tambah enak di lidah saya masuk rasanya sukses terus bu bandung sayur asem nya enak bgt pokoknya gak rugi lah makan siang di sini..,5.0,2024-08-07 21:53:34
837,837,84,"Saran, tolong bikin daftar menu beserta harga nya. Biar yg beli, makan nya tenang 😅 Makanan lumayan enak lah , tapi maaf mau balik lagi saya mikir2 pasti nya, karena harga menu nya gak ada dikasih tunjuk 😊 …",4.0,2024-09-04 20:07:22
838,838,85,"makan dsini bareng teman2 mungkin 20an orang. parkiran luas, area dine in juga bisa muat banyak, bisa milih dengan kursi atau lesehan. order tinggal scan qris, atau bisa juga via mesin pemesanan yg user friendly n ga ribet. pembayaranny …",5.0,2025-01-21 19:03:40
839,839,85,"Tempat makan sambel yang enak, untuk menu makanan beragam, rasanya enak sesuai harga, pelayanan cepat, pemesanan melalui layar atau scan QR dan bisa langsung bayar, untuk tempat sepertinya kurang tempat sampah cukup mengganggu sisa tisu …",5.0,2024-12-22 11:59:32
840,840,85,Makanan nya enak..cepat penyajian nya..tempat cukup bersih..parkiran luas banget..servis oke..,5.0,2024-11-23 05:19:17
841,841,85,"Makanannya enakk, pelayanannya juga ramah, suasananya rame. Rekomends bgt best💯 …",4.0,2025-04-26 19:37:09
842,842,85,Tolong KLO udh ada yg selesai mkn langsung dibereskan biar kliatan rapih. Tuh JD tmpt kucing cari makan JD kumuh liatnya,4.0,2025-01-04 23:07:47
843,843,85,"Boleh dicoba, sambal bakar level pedasnya bisa disesuaikan, rasanya lumayan nendang, variasi pilihan ada ayam, bebek, ikan, udang dan bahkan belut.. rasa lumayan ok.. pelayanan baik, responsif, cepat karena pemesanan bisa langsung dengan …",3.0,2025-04-05 18:39:53
844,844,85,"Untuk makanannya lumayan terjangkau yaa, tapi untuk pelayanannya bagus sii, aku gatau nama kk nya tapi pelayanan kk nya bagus banget se care itu sama customer, pas lg bayar di kasir, tiba2 kaki panas bgt kirain kenapa ternyata digigit …",4.0,2024-08-27 13:00:54
845,845,85,"Sampai Jakarta (lagi) sudah jam 10 malam, cari tempat makan dah pada tutup, coba kesini ternyata masih buka dan masih rame yang makan juga yang baru datang. Restonya luas, ruangan tidak ber AC, parkiran juga lumayan luas. …",4.0,2024-09-11 14:32:42
846,846,85,"menurut saya rasa ayamnya jujur biasa aja kyk ayam goreng pada umumnya, terus ayamnya datang dlm kondisi dingin tidak panas, sambalnya sedikit sekali😔 rasa sambal tomat cenderung manis tidak pedas, kol goreng sangat berminyak dan layu tidak …",5.0,2024-08-31 04:11:43
847,847,85,"pedessnya baangett ga ilang di mulut sampe ga bisa nikmatin rasa makanannya padahall udah ga dicocol sambell sama sekali, semua rasa bumbu ketutup sm pedesnya. tapi ini cara pesennya keren sih, gak perlu antri karna bisa pesen online dari tempat duduk",5.0,2024-11-29 00:50:57
848,848,86,"saya pesan belut goreng kering dengan sambal yg tingkat kepedasan sedang dan pedas. rupanya level pedas di sini lebih tinggi dari standar hehe. jadi kalau yang ngga terlalu kuat pedas bisa pilih yang sedang aja, itu udah cukup pedas. kalau …",5.0,2024-08-08 02:59:59
849,849,86,"Warung belut banyak di surabaya kalau di jakarta agak susah dan akhirnya ketemu juga tempat yang lumayan. Yang enak dari resto ini rasa Sambalnya yang juara, kangkung nya juga enak. Tetapi kalau bandeng nya sama sekali tidak recoemended.",5.0,2024-09-10 13:33:57
850,850,86,"Pengobat rindu karena susah banget nyari penyetan belut di jakarta. Untuk rasa ya mirip2 lah dengan yg di Surabaya. Meskipun tempatnya kurang nyaman karena agak sempit (saking banyak peminatnya) dan pelayanan agak lama, tapi tetap saya …",5.0,2025-01-13 22:10:17
851,851,86,"Sekian lama tidak pernah makan belut, ketemu juga tempat yang rekomen. Makan belut memang harus hati hati cari tempat makan karena pengolahan nya penting. Ini pertama kali kesini dan pertama juga mencoba menu belut elek yang dimasak …",4.0,2025-02-10 19:29:02
852,852,86,"Lagi pengen makan belut elek khas surabaya, nemu juga akhirnya di daerah rawamangun! Ternyata sudah dari 2011, surprisingly belut eleknya wenak! Gaada bau amisnya, sambelnya oke punya, pesan yang kering juga enakk, tumis toge kuahnha enak pulaa. Pegawainya ramah, pelayanan mantap lah. Cocok kalo lagi pengen makan belut. Wenak !",5.0,2024-09-30 16:12:19
853,853,86,"Susah banget nyari tempat makan belut di Jakarta, sejauh ini cuma nemu 1 ini di Rawamangun dan syukurlah rasanya cukup mirip dengan belut di Surabaya. …",4.0,2024-09-21 22:50:25
854,854,86,"Sambalnya enak bgt, belut garing makanan bs nambah saking enaknya. Rekomen bgt utk mkn disana lagi, pertama kali mkn disana. Trus bw pulang jg. Org rmh bilang sambal enak bgt beda dr yg lain. Ada bwang putih gorengnya jg",4.0,2025-01-09 01:32:36
855,855,86,Terlalu lama untuk nunggu makanan keluar udah keburu laper.,3.0,2025-06-10 14:52:09
